#Case,Cone_Angle,Omega_RPM,Pitch_Angle,Vz_ms,Avg_Fpx,Avg_Fpy,Avg_Fpz,Avg_Mpx,Avg_Mpy,Avg_Mpz
5_405_-5,5,405,-5,2,-0.006683134,0.010981503,0.110779822,-0.000510698,-0.007551492,0.000680318
5_405_-4,5,405,-4,2,-0.006712168,0.010343378,0.115395043,-0.00054133,-0.00796716,0.000641675
5_405_-3,5,405,-3,2,-0.006961933,0.009668221,0.121093262,-0.000599257,-0.008475905,0.000593021
5_405_-2,5,405,-2,2,-0.007138423,0.00866711,0.126226618,-0.000633695,-0.008923391,0.000526899
5_405_-1,5,405,-1,2,-0.007642375,0.007701207,0.132490908,-0.000708234,-0.009464097,0.000446877
5_405_0,5,405,0,2,-0.008236437,0.006529232,0.139712752,-0.000763444,-0.010006117,0.000335972
0_390_-5,0,390,-5,2,0.000492289,0.011555115,0.103372873,-0.000292602,-0.007020676,0.000713337
0_390_-4,0,390,-4,2,0.00042725,0.011037964,0.109309176,-0.000367783,-0.007562511,0.000692325
0_390_-3,0,390,-3,2,0.000520471,0.009785847,0.113750169,-0.00034636,-0.007936989,0.000592382
0_390_-2,0,390,-2,2,0.000610195,0.008866418,0.119590142,-0.000410142,-0.008474761,0.000551658
0_390_-1,0,390,-1,2,0.000703783,0.008414396,0.126817501,-0.000531444,-0.009080197,0.000539728
0_390_0,0,390,0,2,0.00074819,0.007264707,0.130431258,-0.000538393,-0.009402293,0.000471475
1_390_-5,1,390,-5,2,-0.000799784,0.011227929,0.104815581,-0.000347721,-0.007106071,0.000696782
1_390_-4,1,390,-4,2,-0.000729357,0.010837263,0.11061418,-0.000425937,-0.007644737,0.000691136
1_390_-3,1,390,-3,2,-0.000696793,0.009778426,0.114698244,-0.000405297,-0.00798343,0.00062632
1_390_-2,1,390,-2,2,-0.000683197,0.008796558,0.120547261,-0.000453078,-0.00849,0.000563454
1_390_-1,1,390,-1,2,-0.000730091,0.008202677,0.126486116,-0.000489655,-0.009033122,0.000512775
1_390_0,1,390,0,2,-0.001135356,0.007203662,0.132764853,-0.000588103,-0.009565416,0.000428264
2_390_-5,2,390,-5,2,-0.002241847,0.011115873,0.106315761,-0.000377663,-0.007205454,0.000696028
2_390_-4,2,390,-4,2,-0.002230098,0.010604658,0.111898972,-0.000440974,-0.007706334,0.000665963
2_390_-3,2,390,-3,2,-0.002115949,0.009652542,0.116332159,-0.000447829,-0.008068276,0.000601172
2_390_-2,2,390,-2,2,-0.001994271,0.008901456,0.122224275,-0.000529417,-0.008577136,0.000562036
2_390_-1,2,390,-1,2,-0.001762045,0.007974936,0.125657293,-0.000529646,-0.008874863,0.000501397
2_390_0,2,390,0,2,-0.002464939,0.007050771,0.133958216,-0.00064387,-0.009599561,0.000418718
3_390_-5,3,390,-5,2,-0.003615693,0.011077118,0.107521133,-0.000425931,-0.007281612,0.000696569
3_390_-4,3,390,-4,2,-0.00367015,0.01044044,0.112924074,-0.000476475,-0.007762503,0.000662615
3_390_-3,3,390,-3,2,-0.003701822,0.009632731,0.11801615,-0.000514087,-0.00819494,0.000609852
3_390_-2,3,390,-2,2,-0.003739963,0.008834632,0.123739749,-0.000580497,-0.008669776,0.000561282
3_390_-1,3,390,-1,2,-0.003783661,0.007881717,0.128948174,-0.000620855,-0.009081921,0.000494297
3_390_0,3,390,0,2,-0.004106657,0.006796077,0.134689511,-0.000687443,-0.009600912,0.000399029
4_390_-5,4,390,-5,2,-0.00513955,0.011107944,0.108970983,-0.00047756,-0.007382038,0.00070059
4_390_-4,4,390,-4,2,-0.005176211,0.010341199,0.113669339,-0.00050634,-0.007789652,0.00065118
4_390_-3,4,390,-3,2,-0.005257447,0.009689909,0.11905303,-0.000559175,-0.008254288,0.000611199
4_390_-2,4,390,-2,2,-0.005436475,0.008824454,0.124648091,-0.000609261,-0.008719938,0.000550785
4_390_-1,4,390,-1,2,-0.005642575,0.007905394,0.129945703,-0.000667105,-0.009180817,0.000480305
4_390_0,4,390,0,2,-0.006061121,0.007252836,0.13769826,-0.000736858,-0.009737408,0.000379117
5_390_-5,5,390,-5,2,-0.006775616,0.011090833,0.110233635,-0.000519249,-0.007470488,0.000697418
5_390_-4,5,390,-4,2,-0.006824933,0.010436501,0.114853795,-0.000551901,-0.00787058,0.000658704
5_390_-3,5,390,-3,2,-0.007089962,0.009777119,0.120720949,-0.00061374,-0.008367536,0.000612748
5_390_-2,5,390,-2,2,-0.007333528,0.008872845,0.126641921,-0.00065137,-0.008822501,0.000548319
5_390_-1,5,390,-1,2,-0.008020116,0.008831714,0.13621561,-0.000762884,-0.009507519,0.000463335
5_390_0,5,390,0,2,-0.008615097,0.007481199,0.142083324,-0.000822198,-0.009965324,0.000335325
0_360_-5,0,360,-5,2,9.92E-05,0.011701417,0.103502264,-0.000331947,-0.006935899,0.000756905
0_360_-4,0,360,-4,2,9.93E-05,0.011034474,0.109550538,-0.000415519,-0.007433127,0.000725282
0_360_-3,0,360,-3,2,0.000125974,0.009933867,0.114861367,-0.000412844,-0.007816598,0.000655547
0_360_-2,0,360,-2,2,0.000169091,0.009736139,0.12244289,-0.000500703,-0.00843734,0.000593956
0_360_-1,0,360,-1,2,0.000165418,0.009229526,0.129511069,-0.000630035,-0.008994908,0.000548566
0_360_0,0,360,0,2,0.000136153,0.007753844,0.131517586,-0.000632661,-0.009204083,0.000457972
1_360_-5,1,360,-5,2,-0.001206502,0.011417002,0.104974199,-0.000385323,-0.007002414,0.000741497
1_360_-4,1,360,-4,2,-0.001110117,0.011270996,0.112972745,-0.000485525,-0.007592312,0.000734609
1_360_-3,1,360,-3,2,-0.001182078,0.01076074,0.118600882,-0.000498629,-0.007993355,0.000651424
1_360_-2,1,360,-2,2,-0.001207491,0.009773794,0.1235216,-0.00054104,-0.008418668,0.000581638
1_360_-1,1,360,-1,2,-0.001242553,0.009342515,0.129020607,-0.000585477,-0.008949648,0.00052151
1_360_0,1,360,0,2,-0.001575521,0.008071111,0.134200099,-0.00068575,-0.00937238,0.000434448
2_360_-5,2,360,-5,2,-0.002604516,0.011362277,0.106836926,-0.000422091,-0.007100809,0.000743857
2_360_-4,2,360,-4,2,-0.002617096,0.011127746,0.114347187,-0.000500084,-0.00765206,0.000707837
2_360_-3,2,360,-3,2,-0.002613466,0.010857367,0.119968236,-0.00053208,-0.008065026,0.000639764
2_360_-2,2,360,-2,2,-0.002552017,0.009972716,0.124662501,-0.000614065,-0.008475985,0.000579693
2_360_-1,2,360,-1,2,-0.002364806,0.008879229,0.127961099,-0.000630639,-0.008736206,0.000512242
2_360_0,2,360,0,2,-0.002940872,0.007700937,0.134057189,-0.000727849,-0.009314682,0.000420135
3_360_-5,3,360,-5,2,-0.003982639,0.011502039,0.109200277,-0.000473353,-0.007204594,0.000746049
3_360_-4,3,360,-4,2,-0.004200023,0.011857041,0.117063171,-0.000553526,-0.007804372,0.000706201
3_360_-3,3,360,-3,2,-0.004255527,0.010921167,0.121237257,-0.000596647,-0.008156567,0.000638468
3_360_-2,3,360,-2,2,-0.004275635,0.010082482,0.12580905,-0.000660317,-0.008549158,0.000572534
3_360_-1,3,360,-1,2,-0.004272848,0.008713861,0.129878928,-0.000709232,-0.008860652,0.000490527
3_360_0,3,360,0,2,-0.004555366,0.007480785,0.13345833,-0.000759248,-0.009258708,0.000392502
4_360_-5,4,360,-5,2,-0.005646873,0.012469804,0.113344354,-0.000545469,-0.007445932,0.00075107
4_360_-4,4,360,-4,2,-0.005754563,0.011847627,0.117810324,-0.000581309,-0.007821301,0.000692975
4_360_-3,4,360,-3,2,-0.005848617,0.0111257,0.121992515,-0.000629641,-0.008207999,0.000634438
4_360_-2,4,360,-2,2,-0.006009644,0.010194637,0.126510905,-0.000684375,-0.008589319,0.000562125
4_360_-1,4,360,-1,2,-0.006236984,0.008832648,0.131364173,-0.000750135,-0.008977324,0.000484687
4_360_0,4,360,0,2,-0.006489221,0.007474899,0.135346902,-0.000798971,-0.009331382,0.00038332
5_360_-5,5,360,-5,2,-0.00733131,0.012699974,0.114517426,-0.000585472,-0.007529486,0.000745105
5_360_-4,5,360,-4,2,-0.007444551,0.011967459,0.11830478,-0.00062386,-0.007868328,0.000687472
5_360_-3,5,360,-3,2,-0.007694901,0.011215064,0.122996455,-0.000687276,-0.00828367,0.000627568
5_360_-2,5,360,-2,2,-0.007898333,0.010023088,0.127647465,-0.00072966,-0.008646158,0.00055136
5_360_-1,5,360,-1,2,-0.008330643,0.008767898,0.132391461,-0.000800509,-0.009052214,0.000467905
5_360_0,5,360,0,2,-0.008674145,0.007492953,0.135782726,-0.000830786,-0.009395766,0.000351949
0_330_-5,0,330,-5,2,-0.000124775,0.012646889,0.105992449,-0.000420504,-0.006945103,0.000795524
0_330_-4,0,330,-4,2,-0.000148531,0.012076321,0.110691651,-0.000492531,-0.007367225,0.000745144
0_330_-3,0,330,-3,2,-8.03E-05,0.011078931,0.114404165,-0.000487736,-0.007655397,0.000668147
0_330_-2,0,330,-2,2,-0.000249845,0.009924981,0.118180073,-0.000528962,-0.008023527,0.000592403
0_330_-1,0,330,-1,2,-0.000263979,0.009214525,0.123783946,-0.000633241,-0.008511636,0.000537908
0_330_0,0,330,0,2,-0.000355396,0.008315335,0.126103108,-0.000652227,-0.008743378,0.000450802
1_330_-5,1,330,-5,2,-0.001508927,0.012587671,0.107047223,-0.000464868,-0.006999832,0.000772482
1_330_-4,1,330,-4,2,-0.001561404,0.012044781,0.111400616,-0.000527567,-0.007395652,0.000733658
1_330_-3,1,330,-3,2,-0.001584366,0.010794868,0.114276198,-0.000519521,-0.007620277,0.000644364
1_330_-2,1,330,-2,2,-0.001554812,0.009812609,0.118490264,-0.000556253,-0.007974567,0.000577945
1_330_-1,1,330,-1,2,-0.001535069,0.009085471,0.12312246,-0.000606723,-0.008424767,0.000517982
1_330_0,1,330,0,2,-0.001791452,0.008259365,0.127217355,-0.000679932,-0.008806191,0.000436766
2_330_-5,2,330,-5,2,-0.002913907,0.012555676,0.1081169,-0.000501664,-0.007063578,0.000759755
2_330_-4,2,330,-4,2,-0.003000379,0.011940966,0.112512073,-0.000545014,-0.007430679,0.000712224
2_330_-3,2,330,-3,2,-0.002942394,0.010863641,0.115500454,-0.000557437,-0.007663894,0.000635507
2_330_-2,2,330,-2,2,-0.00281741,0.00994595,0.119352898,-0.00062649,-0.008008018,0.000576142
2_330_-1,2,330,-1,2,-0.002632531,0.008990231,0.122162166,-0.000634703,-0.008249117,0.000510636
2_330_0,2,330,0,2,-0.003121955,0.008362972,0.128088324,-0.000724139,-0.008835382,0.000434523
3_330_-5,3,330,-5,2,-0.004359603,0.012638613,0.108886084,-0.000537564,-0.007103268,0.000754031
3_330_-4,3,330,-4,2,-0.004481189,0.011884389,0.113046262,-0.000575187,-0.007446188,0.000705239
3_330_-3,3,330,-3,2,-0.004497118,0.010982098,0.116303097,-0.000609695,-0.007739715,0.000633571
3_330_-2,3,330,-2,2,-0.004492964,0.010124145,0.119956015,-0.00066847,-0.008070722,0.000566177
3_330_-1,3,330,-1,2,-0.004429935,0.00917757,0.123524053,-0.000711218,-0.008373465,0.000487716
3_330_0,3,330,0,2,-0.004655179,0.008319011,0.128133966,-0.000760151,-0.008808528,0.000410349
4_330_-5,4,330,-5,2,-0.00589201,0.012724941,0.10983144,-0.000578321,-0.007168342,0.000747774
4_330_-4,4,330,-4,2,-0.005971592,0.011867363,0.113142433,-0.000605467,-0.007452008,0.000685655
4_330_-3,4,330,-3,2,-0.006038097,0.011087636,0.116975531,-0.000652675,-0.007787206,0.000628007
4_330_-2,4,330,-2,2,-0.006141954,0.010126933,0.120699994,-0.000698726,-0.008106436,0.000556728
4_330_-1,4,330,-1,2,-0.006297385,0.009176639,0.12517306,-0.000754336,-0.00847915,0.000488723
4_330_0,4,330,0,2,-0.006498413,0.007970307,0.128941364,-0.000786891,-0.008799405,0.000398623
5_330_-5,5,330,-5,2,-0.007478128,0.012785938,0.110337774,-0.000611338,-0.007206745,0.000738129
5_330_-4,5,330,-4,2,-0.007574841,0.01196232,0.113574085,-0.000643597,-0.007484076,0.000680458
5_330_-3,5,330,-3,2,-0.00778788,0.011191227,0.117675758,-0.000702525,-0.007844848,0.00062068
5_330_-2,5,330,-2,2,-0.00797821,0.010138237,0.121540724,-0.000736392,-0.008152873,0.000547789
5_330_-1,5,330,-1,2,-0.008261613,0.009181039,0.125949401,-0.000789691,-0.008541803,0.000476985
5_330_0,5,330,0,2,-0.008522916,0.008005982,0.128889463,-0.000816928,-0.008833365,0.000366868
0_300_-5,0,300,-5,2,-0.000510895,0.012663628,0.102199041,-0.000474228,-0.006649671,0.00078077
0_300_-4,0,300,-4,2,-0.000550479,0.011911807,0.106570125,-0.00053061,-0.006996047,0.0007342
0_300_-3,0,300,-3,2,-0.000489449,0.010903419,0.109979848,-0.00053701,-0.007254292,0.000663149
0_300_-2,0,300,-2,2,-0.000640102,0.009787843,0.113549922,-0.000567793,-0.007592121,0.000592255
0_300_-1,0,300,-1,2,-0.00068559,0.009094159,0.118447151,-0.000655495,-0.008038456,0.00053338
0_300_0,0,300,0,2,-0.000781282,0.008214511,0.119628552,-0.000649205,-0.008181351,0.000447136
1_300_-5,1,300,-5,2,-0.001883622,0.012642368,0.103143383,-0.000507902,-0.006688693,0.00076312
1_300_-4,1,300,-4,2,-0.0019546,0.011933994,0.107494745,-0.00056162,-0.007037269,0.000721101
1_300_-3,1,300,-3,2,-0.001946659,0.010732862,0.110178894,-0.000559031,-0.007240005,0.000640767
1_300_-2,1,300,-2,2,-0.001928042,0.009717142,0.113548533,-0.000593589,-0.007533469,0.000573854
1_300_-1,1,300,-1,2,-0.001851477,0.008946477,0.117304659,-0.000634646,-0.007907485,0.000512444
1_300_0,1,300,0,2,-0.002118956,0.008024804,0.120375406,-0.000686476,-0.008213996,0.000435168
2_300_-5,2,300,-5,2,-0.003242039,0.012576309,0.104042773,-0.000539416,-0.006726846,0.000749697
2_300_-4,2,300,-4,2,-0.00332489,0.01179733,0.107964051,-0.000580062,-0.007038322,0.000698344
2_300_-3,2,300,-3,2,-0.003258134,0.010751207,0.110889796,-0.000593271,-0.007253164,0.000626725
2_300_-2,2,300,-2,2,-0.00313571,0.009888433,0.114304878,-0.000653666,-0.007559599,0.000572259
2_300_-1,2,300,-1,2,-0.003004738,0.008885187,0.116371008,-0.000663178,-0.007759148,0.00050513
2_300_0,2,300,0,2,-0.003426496,0.00798951,0.12033857,-0.000726912,-0.008170844,0.000425901
3_300_-5,3,300,-5,2,-0.004659322,0.012570629,0.10460252,-0.000570961,-0.006746023,0.000741843
3_300_-4,3,300,-4,2,-0.004768376,0.011764398,0.108387958,-0.000607093,-0.007050126,0.000691044
3_300_-3,3,300,-3,2,-0.004758698,0.010816944,0.111368106,-0.000638192,-0.007304924,0.000624065
3_300_-2,3,300,-2,2,-0.004731711,0.009953107,0.114442622,-0.00068474,-0.00758205,0.000561267
3_300_-1,3,300,-1,2,-0.004657941,0.008947442,0.11717345,-0.000718932,-0.0078198,0.000484944
3_300_0,3,300,0,2,-0.004938255,0.007824571,0.120172857,-0.000767172,-0.008124143,0.000400876
4_300_-5,4,300,-5,2,-0.006137278,0.012607421,0.105454338,-0.000605714,-0.006796272,0.000731947
4_300_-4,4,300,-4,2,-0.006186715,0.011672299,0.108257502,-0.000630481,-0.007031009,0.000671491
4_300_-3,4,300,-3,2,-0.00620953,0.010867663,0.111687665,-0.000672994,-0.007323972,0.000616051
4_300_-2,4,300,-2,2,-0.006271346,0.009900545,0.114850664,-0.00071003,-0.007592203,0.000548629
4_300_-1,4,300,-1,2,-0.006383314,0.008943704,0.118016319,-0.000756468,-0.007880259,0.000479113
4_300_0,4,300,0,2,-0.006607023,0.007723793,0.120632419,-0.000787733,-0.008116939,0.000388914
5_300_-5,5,300,-5,2,-0.007647539,0.01264464,0.105765597,-0.000636446,-0.006821785,0.000722169
5_300_-4,5,300,-4,2,-0.007712977,0.011763998,0.108657063,-0.000665182,-0.00705897,0.000665268
5_300_-3,5,300,-3,2,-0.007861055,0.010968512,0.112228483,-0.000714652,-0.007365116,0.000610112
5_300_-2,5,300,-2,2,-0.007985904,0.009940091,0.11523025,-0.000741223,-0.007621125,0.000539171
5_300_-1,5,300,-1,2,-0.008238496,0.008855343,0.118238375,-0.000791706,-0.007906183,0.000464515
5_300_0,5,300,0,2,-0.008547905,0.007589956,0.12090608,-0.000821793,-0.00815387,0.000368533
0_240_-5,0,240,-5,2,-0.001260057,0.011742865,0.092597171,-0.00056505,-0.005796779,0.000717003
0_240_-4,0,240,-4,2,-0.001319024,0.010905795,0.095659934,-0.000613206,-0.006039587,0.000670932
0_240_-3,0,240,-3,2,-0.001338954,0.009795699,0.098024424,-0.000618629,-0.006204153,0.000604116
0_240_-2,0,240,-2,2,-0.001559184,0.00831293,0.099706023,-0.000645049,-0.006377718,0.000523258
0_240_-1,0,240,-1,2,-0.001653819,0.007376891,0.103153765,-0.000698935,-0.006644814,0.000460506
0_240_0,0,240,0,2,-0.001829796,0.006304434,0.103580997,-0.000692608,-0.006704383,0.000384497
1_240_-5,1,240,-5,2,-0.002586731,0.011721007,0.093273278,-0.00058855,-0.005811784,0.000701616
1_240_-4,1,240,-4,2,-0.002698637,0.010757884,0.096234088,-0.000634649,-0.006045732,0.000650748
1_240_-3,1,240,-3,2,-0.002728149,0.009405945,0.097611835,-0.000639621,-0.006147491,0.000575005
1_240_-2,1,240,-2,2,-0.002783498,0.008153696,0.099265615,-0.000663409,-0.006292861,0.000502347
1_240_-1,1,240,-1,2,-0.002796589,0.007079748,0.10126409,-0.000697756,-0.006487029,0.000435028
1_240_0,1,240,0,2,-0.003097634,0.006156856,0.103749004,-0.000727142,-0.006702791,0.000369936
2_240_-5,2,240,-5,2,-0.003884495,0.011485323,0.093481014,-0.000618185,-0.005807203,0.000679896
2_240_-4,2,240,-4,2,-0.003977746,0.01047328,0.095962958,-0.000651966,-0.006000691,0.000622883
2_240_-3,2,240,-3,2,-0.003988317,0.009308435,0.097735993,-0.000666589,-0.006122668,0.000553533
2_240_-2,2,240,-2,2,-0.003974315,0.008176867,0.099447439,-0.000711838,-0.006278552,0.000491162
2_240_-1,2,240,-1,2,-0.003990245,0.007008965,0.10063271,-0.000716296,-0.006368855,0.000426526
2_240_0,2,240,0,2,-0.004347895,0.005935247,0.103197892,-0.000755532,-0.006612632,0.000356461
3_240_-5,3,240,-5,2,-0.005208213,0.011327141,0.093633076,-0.000643386,-0.005792544,0.000664215
3_240_-4,3,240,-4,2,-0.005327833,0.010249387,0.095772831,-0.000674497,-0.005961555,0.000603285
3_240_-3,3,240,-3,2,-0.005430962,0.009128966,0.09759351,-0.000704312,-0.006104499,0.000539533
3_240_-2,3,240,-2,2,-0.005562076,0.008046729,0.099407702,-0.000741542,-0.006247523,0.000476049
3_240_-1,3,240,-1,2,-0.005558605,0.00690843,0.100945912,-0.000765786,-0.006362027,0.000409404
3_240_0,3,240,0,2,-0.005966896,0.005817266,0.103505353,-0.00080561,-0.006569871,0.000336564
4_240_-5,4,240,-5,2,-0.006574757,0.011187959,0.09364532,-0.000668503,-0.005778062,0.000642471
4_240_-4,4,240,-4,2,-0.006664421,0.010073998,0.095526028,-0.000695244,-0.005912037,0.000581726
4_240_-3,4,240,-3,2,-0.006811512,0.009062812,0.097667286,-0.000734511,-0.006083239,0.000525264
4_240_-2,4,240,-2,2,-0.007033455,0.007956515,0.099633182,-0.000763491,-0.006229832,0.00046049
4_240_-1,4,240,-1,2,-0.007272347,0.00694802,0.101985418,-0.000803854,-0.006407524,0.000398012
4_240_0,4,240,0,2,-0.00751099,0.005781483,0.104116453,-0.000827052,-0.00655104,0.000322904
5_240_-5,5,240,-5,2,-0.007996237,0.011117967,0.093719079,-0.000694363,-0.005766234,0.000628193
5_240_-4,5,240,-4,2,-0.008122986,0.010046787,0.095551323,-0.000720889,-0.005897962,0.000570101
5_240_-3,5,240,-3,2,-0.008396743,0.009083179,0.098122642,-0.000763011,-0.006089899,0.000516949
5_240_-2,5,240,-2,2,-0.008603667,0.007984607,0.10024739,-0.00078247,-0.006251094,0.000453315
5_240_-1,5,240,-1,2,-0.008996797,0.007031193,0.103176718,-0.000828668,-0.006474254,0.000388568
5_240_0,5,240,0,2,-0.009306503,0.005854143,0.105203688,-0.000857433,-0.006635387,0.000303851
0_180_-5,0,180,-5,2,-0.002634807,0.009388729,0.079371382,-0.000616726,-0.004446496,0.000552722
0_180_-4,0,180,-4,2,-0.002803043,0.008572476,0.081805809,-0.000661049,-0.004592407,0.000503283
0_180_-3,0,180,-3,2,-0.003007773,0.007472775,0.083264145,-0.000673559,-0.004650145,0.000433342
0_180_-2,0,180,-2,2,-0.003132169,0.006254218,0.085137401,-0.000703557,-0.00478213,0.000369544
0_180_-1,0,180,-1,2,-0.003147667,0.00515645,0.086983462,-0.000734707,-0.004863929,0.000315018
0_180_0,0,180,0,2,-0.003421186,0.003950027,0.087682755,-0.00073998,-0.004916196,0.000244754
1_180_-5,1,180,-5,2,-0.003997059,0.009581292,0.080624139,-0.000643725,-0.004460813,0.000533479
1_180_-4,1,180,-4,2,-0.004204155,0.008708142,0.083014467,-0.000683599,-0.004596232,0.000480117
1_180_-3,1,180,-3,2,-0.00422238,0.007493556,0.084173311,-0.000696973,-0.004651507,0.000416173
1_180_-2,1,180,-2,2,-0.004312474,0.006328652,0.085891092,-0.000723616,-0.004743524,0.000351725
1_180_-1,1,180,-1,2,-0.004354964,0.005197637,0.087040144,-0.000736351,-0.004800316,0.000289713
1_180_0,1,180,0,2,-0.004540026,0.004084065,0.088494837,-0.000765651,-0.004896127,0.000231771
2_180_-5,2,180,-5,2,-0.005332696,0.009779272,0.081985104,-0.000668635,-0.00449539,0.00051889
2_180_-4,2,180,-4,2,-0.005568989,0.008847916,0.083955698,-0.00069658,-0.00459354,0.000459767
2_180_-3,2,180,-3,2,-0.005618149,0.007658513,0.085237985,-0.000712997,-0.004643587,0.000396366
2_180_-2,2,180,-2,2,-0.005661601,0.006568823,0.08679343,-0.000739432,-0.004741386,0.000337574
2_180_-1,2,180,-1,2,-0.005672044,0.005319192,0.087841587,-0.000751933,-0.004802915,0.000276636
2_180_0,2,180,0,2,-0.005770019,0.004110223,0.089020983,-0.000778571,-0.004887636,0.000213084
3_180_-5,3,180,-5,2,-0.006732262,0.010047172,0.083118969,-0.000687507,-0.004504089,0.000500699
3_180_-4,3,180,-4,2,-0.006858023,0.008920918,0.084771136,-0.000710993,-0.004583902,0.000443701
3_180_-3,3,180,-3,2,-0.006942302,0.00782776,0.086322033,-0.000734097,-0.004669145,0.000385237
3_180_-2,3,180,-2,2,-0.006999397,0.006652987,0.087609015,-0.000754912,-0.00474961,0.000324205
3_180_-1,3,180,-1,2,-0.007024939,0.005403424,0.088646252,-0.000777195,-0.00481599,0.000256622
3_180_0,3,180,0,2,-0.007100404,0.004105905,0.089526519,-0.000792337,-0.004884389,0.000190564
4_180_-5,4,180,-5,2,-0.008055278,0.010181785,0.083693716,-0.000699707,-0.004488261,0.000480076
4_180_-4,4,180,-4,2,-0.008179995,0.009029564,0.085575339,-0.000723788,-0.004576718,0.000428682
4_180_-3,4,180,-3,2,-0.008246776,0.007881736,0.086811847,-0.000748661,-0.004661636,0.00036913
4_180_-2,4,180,-2,2,-0.008312817,0.006614299,0.087939711,-0.000768579,-0.004721955,0.000305055
4_180_-1,4,180,-1,2,-0.008385667,0.005454285,0.089116263,-0.000791274,-0.004815556,0.000245525
4_180_0,4,180,0,2,-0.008488584,0.004220335,0.090213709,-0.000811712,-0.004888718,0.000173358
5_180_-5,5,180,-5,2,-0.009388625,0.010266878,0.084414872,-0.00071411,-0.004479495,0.00046566
5_180_-4,5,180,-4,2,-0.009491437,0.009067842,0.08586543,-0.000736103,-0.004562339,0.000411313
5_180_-3,5,180,-3,2,-0.009614162,0.007876992,0.087235122,-0.000762673,-0.004644793,0.00035311
5_180_-2,5,180,-2,2,-0.009699481,0.006668529,0.088214616,-0.000779284,-0.004721686,0.000291357
5_180_-1,5,180,-1,2,-0.009829977,0.005599546,0.089502502,-0.000802294,-0.004788916,0.000218378
5_180_0,5,180,0,2,-0.009922942,0.004371715,0.090363972,-0.000821868,-0.004865337,0.000145901
0_120_-5,0,120,-5,2,-0.002300033,0.005778173,0.05817548,-0.000554822,-0.002784329,0.0002766
0_120_-4,0,120,-4,2,-0.002330826,0.004918127,0.058958397,-0.000580585,-0.00283569,0.000237261
0_120_-3,0,120,-3,2,-0.002327376,0.003907995,0.05922199,-0.000583771,-0.00285307,0.00018988
